index,store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,year,month,day,sales
631636,791,1,1214,1,1,0,0,2014,6,2,28574
452451,951,2,576,1,0,0,1,2013,10,29,22086
646645,537,4,519,1,1,0,0,2013,2,21,23643
322922,1101,1,990,1,0,0,0,2015,1,19,19149
257547,1043,5,1296,1,0,0,0,2013,3,1,21633
621449,697,6,1131,1,0,0,0,2013,11,30,21913
13544,525,4,0,0,0,1,0,2015,5,14,219
631787,201,5,522,1,1,0,0,2015,2,20,24197
15519,616,3,903,1,1,0,0,2014,3,5,17920
473458,1029,5,681,1,1,0,1,2014,8,8,21887
114405,957,5,922,1,0,0,0,2013,11,29,22934
436678,598,1,916,1,1,0,0,2014,6,30,23935
553370,223,4,717,1,1,0,0,2013,3,7,26006
208987,20,4,0,0,0,1,0,2014,5,29,75
50330,1102,3,573,1,0,0,0,2013,3,13,18973
245241,732,5,548,1,0,0,0,2015,3,13,15134
410636,676,6,1055,1,0,0,0,2013,11,16,12942
384119,130,5,567,1,1,0,0,2013,8,30,24777
522481,803,2,510,1,1,0,0,2015,3,17,25890
92817,369,4,503,1,1,0,0,2014,10,9,23500
438630,632,1,926,1,1,0,0,2014,11,10,20481
442335,53,6,625,1,0,0,0,2015,4,4,34285
695799,597,7,0,0,0,0,0,2014,11,16,192
464623,1024,3,751,1,1,0,1,2014,7,16,22959
577631,1055,4,990,1,1,0,0,2013,5,16,20910
625272,544,2,630,1,0,0,1,2013,12,31,23503
35868,846,5,977,1,0,0,0,2013,7,12,20182
680125,256,7,0,0,0,0,0,2014,7,27,113
588267,472,3,663,1,0,0,0,2015,7,8,19702
227784,681,6,206,1,0,0,0,2015,1,24,15424
123805,542,3,421,1,0,0,1,2013,9,4,20039
370123,664,5,0,0,1,2,0,2014,4,18,0
165406,909,4,1343,1,1,0,1,2013,3,28,23488
603873,894,7,0,0,0,0,0,2014,8,3,0
203786,572,2,649,1,1,0,0,2013,11,5,22911
188413,841,5,507,1,0,0,0,2013,2,1,24753
553481,537,6,549,1,0,0,0,2014,11,15,24385
324757,1099,4,1434,1,1,0,1,2013,8,1,15387
593638,223,5,730,1,1,0,1,2015,2,6,25941
441604,639,7,0,0,0,0,0,2013,11,17,218
503384,972,5,412,1,0,0,1,2014,8,29,20915
476088,523,5,2056,1,0,0,1,2013,4,5,23906
125627,335,4,2474,1,0,0,0,2014,5,15,19087
516894,66,1,479,1,0,0,0,2015,4,20,28824
441880,476,6,264,1,0,0,0,2015,3,28,20772
340740,137,4,1071,1,1,0,0,2014,5,8,24431
567210,12,2,927,1,1,0,0,2014,3,18,23698
199810,555,3,370,1,1,0,0,2015,4,15,22319
689778,267,6,1383,1,0,0,0,2014,3,1,21340
224685,1103,1,277,1,0,0,0,2014,5,26,19740
673223,343,6,791,1,0,0,0,2015,5,2,22721
444068,184,6,634,1,0,0,0,2014,11,29,24975
213593,590,4,330,1,0,0,0,2015,6,11,18858
658304,452,1,789,1,1,0,0,2013,12,16,28956
450221,317,5,679,1,1,0,0,2013,4,26,21998
316481,679,5,0,0,1,2,1,2014,4,18,173
420490,271,4,909,1,1,0,0,2014,3,20,20464
61848,539,6,1194,1,0,0,0,2014,2,15,24406
191415,174,3,485,1,1,0,0,2015,5,20,25646
132718,186,5,403,1,1,0,0,2013,2,8,23849
574516,551,5,953,1,1,0,0,2014,2,21,20999
452437,817,1,4252,1,1,0,0,2013,8,12,27284
373651,141,6,507,1,0,0,0,2014,1,4,21803
174353,83,2,301,1,0,0,0,2014,11,18,26607
444565,671,5,603,1,0,0,0,2014,6,27,15128
53703,86,7,0,0,0,0,0,2015,3,15,0
389675,1073,6,726,1,0,0,0,2014,2,15,20618
416156,878,4,871,1,1,0,0,2014,3,6,22147
97037,945,7,0,0,0,0,0,2013,2,24,0
292344,854,7,0,0,0,0,0,2015,5,17,0
456564,70,1,662,1,0,0,0,2015,3,9,29175
648688,114,7,0,0,0,0,0,2013,7,7,0
356937,183,5,663,1,0,0,0,2013,5,10,24448
85720,576,7,0,0,0,0,0,2013,2,24,0
317979,976,1,1021,1,1,0,0,2013,6,3,23111
28071,960,2,663,1,1,0,0,2015,6,30,24143
172761,36,2,1196,1,1,0,0,2013,6,18,25408
125303,544,3,1799,1,1,0,0,2015,3,18,21640
203672,891,3,828,1,0,0,0,2015,2,25,19432
292273,558,2,382,1,0,0,0,2013,2,26,22097
299215,17,5,868,1,0,0,1,2014,8,29,24532
129430,502,4,1431,1,0,0,0,2013,2,14,23940
411226,53,7,0,0,0,0,0,2014,8,17,91
344572,860,2,692,1,0,0,0,2014,5,27,20289
272935,121,2,651,1,1,0,0,2014,11,25,25383
647647,480,2,589,1,0,0,0,2014,6,24,21039
535770,28,2,700,1,1,0,0,2014,12,2,26909
551116,651,7,0,0,0,0,0,2013,2,17,0
486948,954,7,0,0,0,0,0,2013,3,31,0
229880,1108,6,217,1,0,0,0,2014,11,22,21234
476213,730,5,905,1,1,0,1,2014,2,7,16346
18417,708,7,0,0,0,0,0,2014,5,18,0
109705,596,4,768,1,1,0,0,2014,11,27,21397
247419,89,4,578,1,0,0,0,2014,3,27,24187
709764,294,3,937,1,1,0,0,2015,3,18,20142
540745,773,2,885,1,1,0,0,2013,8,27,26724
107465,1099,3,872,1,1,0,0,2014,11,26,15739
96176,676,4,1614,1,0,0,0,2013,11,28,13736
333820,818,6,702,1,0,0,0,2015,5,2,26029
190555,945,4,544,1,1,0,0,2013,6,20,15100
355330,688,6,148,1,0,0,0,2014,1,25,19056
686330,768,6,1098,1,0,0,0,2014,10,25,10469
636826,220,1,895,1,1,0,0,2013,3,18,26457
133301,454,5,0,0,1,1,0,2014,10,3,77
331891,248,6,1007,1,0,0,0,2014,2,15,22945
671963,378,3,663,1,1,0,0,2013,1,23,20652
191355,868,6,703,1,0,0,0,2013,1,12,21190
302438,710,2,298,1,0,0,0,2013,5,7,14140
198087,140,5,0,0,1,2,1,2013,3,29,201
457477,65,4,694,1,1,0,0,2014,12,18,32399
658592,911,2,735,1,0,0,0,2014,9,23,18082
629533,379,1,532,1,0,0,0,2015,6,8,23471
524553,642,5,491,1,1,0,0,2013,1,11,19110
598346,352,5,620,1,0,0,0,2014,6,27,14779
152665,813,2,786,1,1,0,0,2014,12,2,27961
589490,979,6,611,1,0,0,0,2013,12,14,24156
665937,842,6,1145,1,0,0,0,2014,3,8,23935
460051,290,7,0,0,0,0,0,2015,3,1,0
620341,710,5,329,1,0,0,0,2015,4,24,14594
78875,501,5,635,1,1,0,0,2014,5,9,25374
587866,408,3,420,1,1,0,1,2013,8,28,19661
578826,490,4,990,1,1,0,0,2015,1,29,24904
30922,396,6,484,1,0,0,0,2014,3,22,23084
114412,64,3,646,1,1,0,0,2013,1,9,31254
582681,26,6,455,1,0,0,0,2013,9,28,21385
49800,813,3,710,1,1,0,0,2014,11,26,25746
356789,82,5,898,1,1,0,1,2014,7,18,25723
27821,560,5,1386,1,0,0,0,2014,1,17,21346
409935,819,7,0,0,0,0,0,2013,7,21,66
288529,89,3,626,1,0,0,1,2015,4,8,25143
623433,592,2,558,1,0,0,0,2013,6,11,18318
80161,534,6,650,1,0,0,0,2013,2,16,25042
168420,853,4,989,1,1,0,0,2014,9,18,20451
275774,813,7,0,0,0,0,0,2014,10,26,0
490026,793,3,333,1,0,0,1,2014,8,13,23667
357980,246,4,824,1,0,0,0,2015,2,12,24549
463673,103,2,392,1,0,0,0,2014,1,28,23578
141642,981,3,638,1,0,0,0,2013,2,13,20682
374549,125,4,1727,1,1,0,0,2015,5,7,24836
370296,1073,7,0,0,0,0,0,2015,3,29,0
669709,249,1,488,1,0,0,0,2013,2,25,27260
17624,500,3,507,1,1,0,1,2015,4,1,27854
372600,715,5,804,1,1,0,0,2015,1,30,16235
488991,735,7,0,0,0,0,0,2013,3,31,69
143719,267,5,911,1,1,0,0,2013,5,17,21546
500595,361,1,495,1,0,0,0,2014,5,26,20991
25662,832,1,619,1,1,0,0,2013,11,18,22752
378819,944,4,1102,1,1,0,0,2013,9,26,18734
170804,550,4,412,1,1,0,0,2013,3,7,22178
77300,421,7,0,0,0,0,0,2013,10,6,0
244039,393,2,716,1,1,0,0,2014,3,4,23605
178165,688,2,301,1,0,0,1,2013,8,6,18189
142721,196,6,635,1,0,0,0,2014,12,13,25444
110202,562,3,3151,1,1,0,0,2014,2,19,19396
481984,454,7,0,0,0,0,0,2014,2,23,59
678739,1016,1,700,1,1,0,0,2015,5,4,26323
190253,381,3,1095,1,1,0,0,2015,2,18,23964
97107,435,6,255,1,0,0,0,2014,6,7,19074
609723,1113,5,700,1,1,0,0,2015,6,19,23315
703128,450,6,1451,1,0,0,0,2013,1,5,20232
446602,378,1,1107,1,1,0,0,2014,4,28,22394
10700,267,5,1590,1,1,0,0,2014,12,5,26667
243457,730,3,1184,1,1,0,0,2013,2,20,14892
380414,210,4,0,0,0,1,0,2015,5,14,0
5262,224,3,311,1,0,0,0,2013,4,17,27857
350439,326,3,379,1,1,0,1,2014,9,3,20917
541917,50,2,338,1,1,0,0,2013,4,9,33293
702322,936,2,937,1,1,0,0,2015,3,3,19587
640241,299,5,649,1,0,0,0,2014,5,16,21570
549504,334,7,0,0,0,0,0,2013,4,7,0
22096,942,2,343,1,0,0,1,2013,7,9,16659
537853,664,5,649,1,1,0,1,2013,8,16,15673
489096,364,4,661,1,0,0,0,2014,7,24,19575
367719,687,6,692,1,0,0,0,2014,1,25,19056
217307,658,5,694,1,1,0,0,2013,1,11,16959
477450,440,7,0,0,0,0,0,2014,12,7,29
417187,488,7,0,0,0,0,0,2014,8,17,75
578918,840,1,1370,1,1,0,0,2013,8,12,25050
209274,4,3,1139,1,0,0,0,2014,6,11,24050
146949,483,2,1196,1,1,0,0,2013,12,17,28370
514014,81,3,515,1,1,0,0,2013,3,6,28079
567249,1022,4,739,1,0,0,0,2013,9,5,21865
593270,94,3,619,1,1,0,0,2014,10,22,26363
250936,801,5,523,1,1,0,0,2013,6,7,24982
605419,280,6,558,1,0,0,0,2013,9,28,19355
524109,1088,4,513,1,0,0,0,2015,4,23,20924
655631,864,2,716,1,1,0,0,2015,5,19,22403
531304,36,3,1139,1,1,0,0,2013,7,3,24054
515570,158,1,566,1,1,0,0,2013,11,4,27623
172053,1077,5,0,0,1,2,1,2014,4,18,0
143392,478,4,611,1,0,0,0,2015,2,12,20634
363464,346,6,421,1,0,0,0,2015,7,25,20686
313392,995,4,779,1,1,0,1,2013,8,15,23842
441072,339,4,632,1,0,0,1,2014,1,2,22607
501970,607,5,416,1,0,0,0,2014,1,17,19632
97150,2,5,498,1,1,0,1,2014,8,8,23279
62194,675,1,228,1,0,0,0,2013,2,11,15097
483193,1082,2,1043,1,0,0,0,2013,9,3,19909
404290,623,2,1082,1,1,0,0,2014,2,4,20576
338319,690,1,773,1,0,0,0,2015,5,11,19193
217996,612,3,378,1,1,0,1,2015,2,18,15716
298989,247,7,0,0,0,0,0,2013,12,15,0
419455,22,7,0,0,0,0,0,2013,6,16,0
318661,97,6,444,1,0,0,0,2014,9,6,25029
128132,431,1,1169,1,1,0,0,2013,3,18,22620
598459,231,7,0,0,0,0,0,2013,4,14,25
529871,216,3,801,1,1,0,1,2015,7,15,24973
150867,738,2,637,1,0,0,0,2013,6,11,14832
479113,293,7,0,0,0,0,0,2013,2,17,0
185613,61,7,0,0,0,0,0,2013,3,3,0
477585,342,1,998,1,1,0,1,2014,3,3,23541
231749,928,2,431,1,0,0,1,2014,7,8,15973
514384,97,2,614,1,0,0,0,2015,6,9,27767
348141,331,2,892,1,0,0,0,2013,8,20,17585
89432,931,6,201,1,0,0,0,2013,2,23,17833
152045,614,4,1065,1,1,0,1,2015,7,16,15879
387785,783,5,731,1,0,0,0,2015,3,13,25223
111071,904,7,0,0,0,0,0,2013,1,27,0
449230,446,2,630,1,0,0,1,2013,8,6,20249
22477,302,4,263,1,0,0,0,2015,2,26,19751
198735,1113,6,603,1,0,0,0,2014,2,8,21280
610923,981,6,609,1,0,0,0,2013,1,19,20704
710700,914,4,1176,1,1,0,1,2013,10,10,21364
243539,590,4,363,1,0,0,0,2015,7,9,18715
225982,792,3,680,1,1,0,0,2014,9,17,25932
430857,923,2,774,1,1,0,1,2013,10,8,17898
116949,410,4,638,1,0,0,0,2014,9,25,19139
554672,745,4,775,1,1,0,0,2014,9,18,15775
434372,693,2,409,1,0,0,0,2015,6,9,18855
363937,241,3,754,1,1,0,0,2014,5,7,25442
605008,344,5,1056,1,0,0,0,2013,8,9,19576
37198,815,1,863,1,0,0,0,2013,11,25,22533
187824,622,5,496,1,1,0,1,2013,7,5,16605
529565,1103,1,468,1,1,0,1,2014,1,6,22174
23069,183,2,629,1,1,0,1,2013,3,26,24649
292574,47,3,1198,1,1,0,0,2014,12,17,27363
584543,1002,4,572,1,0,0,0,2013,9,5,20306
85880,364,1,0,0,0,2,1,2015,4,6,0
672617,272,3,705,1,1,0,0,2014,10,8,21062
641227,649,7,0,0,0,0,0,2014,12,21,69
442063,908,7,0,0,0,0,0,2015,1,11,97
245030,319,2,796,1,1,0,0,2015,5,5,22605
101273,86,4,579,1,1,0,0,2014,9,18,24927
153973,988,6,1168,1,0,0,0,2013,6,22,20046
374884,750,5,429,1,0,0,0,2014,6,27,17074
275948,634,7,0,0,0,0,0,2013,6,9,135
501690,326,5,391,1,0,0,1,2013,4,5,19867
683228,1005,6,825,1,0,0,0,2014,8,30,22643
487271,955,4,520,1,1,0,0,2015,1,15,21045
64186,429,2,465,1,1,0,1,2014,6,17,20627
177912,944,5,1091,1,1,0,0,2014,1,24,18553
633949,14,2,641,1,0,0,1,2013,4,2,24459
43484,404,7,0,0,0,0,0,2013,1,27,0
506960,991,2,532,1,1,0,1,2015,1,6,21879
632071,956,1,523,1,0,0,0,2013,10,14,19605
81716,1026,4,1158,1,0,0,0,2013,12,12,24941
205967,625,5,565,1,0,0,0,2014,2,14,19058
284820,527,4,983,1,1,0,1,2014,7,17,21407
331200,119,2,677,1,1,0,0,2014,10,7,24137
175254,1042,7,0,0,0,0,0,2013,3,3,0
700882,907,2,970,1,1,0,1,2013,10,22,22048
609262,467,3,1525,1,0,0,0,2013,6,12,20650
386529,237,1,863,1,0,0,1,2013,12,23,31240
612231,553,7,0,0,0,0,0,2015,3,22,0
302753,492,4,0,0,1,1,1,2015,6,4,216
10851,881,5,521,1,1,0,0,2013,4,26,21335
273753,347,1,398,1,0,0,0,2015,7,20,21629
653939,1016,4,541,1,1,0,0,2013,4,11,23528
57389,843,7,0,0,0,0,0,2013,12,22,0
601563,725,7,0,0,0,0,0,2015,6,28,94
50279,537,5,467,1,0,0,0,2013,9,20,20165
17072,9,5,0,0,1,1,0,2014,10,3,23
135102,391,2,689,1,0,0,1,2014,7,22,20711
11081,722,1,1677,1,1,0,0,2013,9,9,15092
50946,1090,7,0,0,0,0,0,2015,5,17,49
427461,300,7,0,0,0,0,0,2013,9,1,0
241436,546,1,1621,1,0,0,1,2013,7,8,21875
436875,640,4,762,1,0,0,0,2014,6,12,21793
417453,859,1,709,1,0,0,0,2015,7,6,21054
494327,765,5,685,1,0,0,0,2014,7,25,10923
168269,877,6,765,1,0,0,0,2013,3,2,22887
306183,659,4,635,1,0,0,0,2015,1,22,16170
625410,887,2,611,1,1,0,0,2013,6,4,21499
697424,424,7,0,0,0,0,0,2013,9,22,0
642298,417,5,602,1,0,0,0,2015,4,24,20228
231766,684,6,721,1,0,0,0,2013,3,23,18989
169611,733,3,3112,1,0,0,0,2013,6,26,13643
508164,268,2,519,1,0,0,0,2013,6,25,20555
505823,917,1,1111,1,1,0,0,2014,12,1,24583
652396,157,5,1031,1,1,0,0,2014,2,21,25763
688818,521,4,511,1,1,0,0,2014,11,27,25598
281478,415,7,0,0,0,0,0,2014,6,1,53
246687,130,5,596,1,0,0,0,2013,10,4,23986
554687,516,1,694,1,0,0,0,2015,1,19,22575
121137,924,5,435,1,0,0,1,2013,8,9,15377
35853,653,6,391,1,0,0,0,2013,4,20,16767
90199,52,5,550,1,0,0,1,2013,1,4,32384
434483,782,6,577,1,0,0,0,2015,1,31,27203
684086,208,2,372,1,1,0,0,2014,3,18,25750
528316,591,1,471,1,1,0,0,2015,1,26,21247
237988,980,7,0,0,0,0,0,2013,11,17,196
500264,20,4,922,1,1,0,0,2015,6,18,24444
125473,610,1,743,1,1,0,0,2015,4,27,18198
521564,842,2,956,1,0,0,0,2013,6,11,25318
496163,415,2,367,1,0,0,0,2014,3,11,20297
567940,248,2,1276,1,1,0,0,2013,3,5,24745
132609,134,1,560,1,0,0,0,2014,7,7,23149
538418,650,3,549,1,0,0,0,2015,6,24,16360
408731,829,7,0,0,0,0,0,2015,3,1,37
289000,372,5,922,1,1,0,0,2013,5,3,22372
706754,1049,4,622,1,0,0,0,2013,9,19,19702
515068,968,2,988,1,1,0,0,2014,3,18,20521
656311,549,3,475,1,0,0,0,2013,2,13,21714
551434,452,2,453,1,0,0,0,2014,5,27,21138
419049,747,5,730,1,0,0,0,2013,4,5,16944
336356,597,2,0,0,0,1,1,2013,1,1,215
181342,1095,4,657,1,0,0,1,2013,4,4,19141
489433,792,6,518,1,0,0,0,2014,2,22,25176
52073,352,5,821,1,1,0,0,2013,8,30,16871
376054,488,7,0,0,0,0,0,2013,1,13,75
358096,1108,7,0,0,0,0,0,2014,10,26,0
96424,485,4,601,1,1,0,0,2015,4,30,26285
307494,297,3,694,1,0,0,0,2015,7,8,20291
532995,5,7,0,0,0,0,0,2015,6,21,2
410267,844,6,358,1,0,0,0,2013,12,14,26267
200116,937,7,0,0,0,0,0,2015,3,1,25
706057,944,3,1192,1,1,0,0,2014,3,5,18656
504765,779,6,271,1,0,0,0,2014,9,27,23951
74620,340,7,0,0,0,0,0,2014,1,19,51
238147,985,4,832,1,1,0,0,2013,5,2,24112
441702,951,1,792,1,1,0,0,2015,1,26,23417
16021,20,3,985,1,1,0,0,2014,5,21,24612
92565,31,5,0,0,1,1,0,2014,10,3,0
371463,263,2,416,1,0,0,1,2013,12,31,27623
328347,352,5,682,1,1,0,0,2015,5,22,14417
371763,170,4,484,1,0,0,1,2015,4,9,26791
282803,655,5,504,1,0,0,0,2013,1,18,16104
548714,543,6,200,1,0,0,1,2013,12,28,24289
117163,698,5,1566,1,0,0,0,2013,9,20,18599
550581,524,1,1139,1,1,0,0,2013,11,4,26706
291989,1010,1,594,1,0,0,0,2013,3,11,21618
438841,814,5,759,1,0,0,0,2013,6,14,22954
641756,659,6,434,1,0,0,0,2015,3,14,16988
540832,941,6,489,1,0,0,0,2014,1,4,18417
1691,949,4,536,1,1,0,0,2014,6,19,22317
283178,118,4,588,1,1,0,0,2013,1,10,23820
80759,877,3,934,1,1,0,0,2013,5,29,22862
69282,731,7,0,0,0,0,0,2013,4,21,40
610886,206,4,1113,1,1,0,1,2014,4,17,26216
275927,241,5,757,1,1,0,0,2013,11,8,24149
42535,218,1,741,1,1,0,1,2015,2,16,25541
24923,803,3,627,1,1,0,0,2014,4,30,28703
72830,182,1,541,1,1,0,0,2013,9,9,24999
145384,453,3,1798,1,1,0,1,2014,8,6,21280
532529,343,3,866,1,1,0,0,2014,6,18,20662
615030,372,4,624,1,1,0,0,2015,1,8,22538
587862,366,2,532,1,0,0,0,2014,7,8,22478
555222,1112,5,870,1,1,0,0,2015,6,19,23315
482574,384,1,962,1,0,0,0,2013,2,11,21316
256533,340,5,678,1,0,0,0,2013,2,15,20042
317156,1089,6,922,1,0,0,0,2014,1,25,22149
33248,402,4,477,1,0,0,1,2014,7,24,19555
403002,423,2,1748,1,0,0,1,2013,4,2,18711
109683,494,7,897,1,0,0,0,2015,5,3,25001
632127,426,2,562,1,0,0,1,2015,7,21,19135
379920,617,7,0,0,0,0,0,2014,7,13,231
425183,92,2,406,1,0,0,0,2014,3,25,26436
72883,409,7,0,0,0,0,1,2013,12,29,12
636890,169,4,555,1,1,0,1,2015,7,16,25947
543092,314,3,513,1,0,0,1,2013,7,24,20252
484760,837,6,200,1,0,0,0,2013,11,9,22344
602481,1069,5,765,1,1,0,0,2015,3,6,21947
582604,193,4,646,1,0,0,0,2013,11,28,26049
140001,588,3,592,1,1,0,0,2013,5,15,19140
708823,405,7,0,0,0,0,0,2015,2,8,0
197982,673,4,537,1,0,0,0,2014,2,13,14775
65598,506,6,634,1,0,0,0,2013,11,23,25081
108116,827,3,1363,1,0,0,0,2014,6,25,22307
387927,400,3,1202,1,1,0,0,2015,2,18,20835
591998,568,5,583,1,1,0,0,2013,12,20,23338
400429,133,1,1160,1,1,0,0,2013,12,2,26064
274185,1072,4,729,1,1,0,0,2014,12,4,24926
186599,312,2,420,1,0,0,1,2014,10,28,20928
640083,1092,1,1145,1,0,0,0,2014,2,24,18027
95831,214,5,738,1,1,0,0,2013,7,5,25450
306806,278,2,818,1,1,0,0,2014,9,16,23025
371970,141,1,741,1,1,0,0,2013,4,29,24432
177755,884,1,625,1,1,0,0,2013,4,8,22340
64704,441,2,522,1,0,0,0,2014,5,27,20798
431418,884,6,573,1,0,0,0,2015,2,28,20565
578048,586,7,0,0,0,0,0,2014,7,13,89
151400,711,2,499,1,0,0,0,2014,4,8,14684
199314,777,6,334,1,0,0,0,2013,8,10,24249
168570,6,2,718,1,0,0,0,2013,2,26,23743
374939,681,7,0,0,0,0,0,2015,4,26,0
108198,1067,1,630,1,1,0,1,2013,8,26,22057
639826,1031,3,329,1,0,0,0,2014,8,27,21035
307733,826,2,793,1,1,0,0,2013,5,28,24176
140148,737,3,931,1,1,0,0,2015,5,20,16388
514949,359,1,659,1,1,0,1,2014,8,4,23759
436895,655,4,633,1,0,0,1,2015,7,9,16414
552623,570,3,721,1,1,0,0,2014,12,3,22751
326300,917,7,0,0,0,0,0,2014,8,3,3
681462,1046,2,501,1,0,0,0,2013,4,16,20797
633260,456,2,1004,1,1,0,0,2014,3,18,21202
567794,916,7,0,0,0,0,0,2014,7,27,57
159659,244,5,547,1,1,0,0,2014,2,7,24508
7267,97,5,724,1,0,0,0,2013,2,1,27298
374865,738,7,0,0,0,0,0,2013,3,31,374
186142,739,5,696,1,0,0,1,2013,8,23,14926
339916,671,5,550,1,0,0,0,2014,3,14,15118
213792,153,7,0,0,0,0,0,2014,4,13,0
247226,954,4,817,1,0,0,0,2013,12,12,23568
664354,559,1,831,1,0,0,0,2013,9,2,22073
685721,174,3,438,1,0,0,0,2014,2,26,25096
648088,245,7,0,0,0,0,1,2013,12,29,0
287877,10,2,630,1,0,0,0,2014,11,18,24805
571587,308,4,944,1,1,0,0,2014,6,5,23949
668840,636,4,570,1,0,0,0,2015,3,12,17921
267365,342,3,801,1,1,0,0,2013,3,20,20482
121347,1046,7,0,0,0,0,0,2013,6,16,27
48282,410,4,1001,1,1,0,0,2013,5,2,23188
309313,371,7,0,0,0,0,0,2015,3,29,479
335498,875,3,673,1,1,0,1,2015,4,1,26184
79777,395,3,570,1,1,0,0,2013,6,5,22027
329855,1022,4,718,1,0,0,0,2014,3,13,22107
467314,453,5,805,1,1,0,0,2013,4,12,21138
3436,223,4,512,1,0,0,1,2014,7,24,25300
155454,398,7,0,0,0,0,0,2014,2,16,0
615051,453,4,719,1,1,0,0,2015,3,5,21524
13520,770,4,0,0,1,1,0,2014,5,1,0
437537,643,1,817,1,0,0,1,2013,7,22,18460
622317,694,3,811,1,1,0,1,2013,7,31,21596
43061,348,1,804,1,1,0,0,2013,6,3,27728
576234,507,7,0,0,0,0,0,2013,10,20,34
667002,478,7,0,0,0,0,0,2014,12,21,56
173616,16,3,1031,1,1,0,0,2014,1,8,26220
55618,531,2,683,1,0,0,0,2014,8,26,20245
548312,322,3,576,1,1,0,0,2013,4,10,21841
679867,976,2,663,1,0,0,0,2015,2,10,20366
517917,936,4,914,1,1,0,0,2014,7,3,20514
70440,352,3,617,1,1,0,0,2013,1,9,14908
44403,549,2,539,1,1,0,1,2015,3,3,21992
313931,807,7,0,0,0,0,1,2014,8,24,47
251333,464,2,950,1,0,0,0,2014,2,25,20435
316736,956,5,351,1,0,0,0,2015,1,23,20484
487534,263,7,0,0,0,0,0,2014,6,1,0
657809,1104,6,399,1,0,0,0,2013,8,24,19380
411097,659,4,683,1,1,0,0,2015,7,16,17151
555516,468,4,794,1,0,0,0,2014,12,11,24011
533347,568,6,515,1,0,0,0,2015,7,11,17047
627157,435,5,394,1,1,0,1,2014,7,18,18816
139940,643,2,978,1,0,0,0,2014,1,14,18630
383509,781,5,638,1,0,0,1,2013,2,1,25715
261507,690,3,676,1,0,0,0,2015,2,25,18236
197567,1054,2,733,1,1,0,0,2013,6,4,21519
174916,589,4,508,1,1,0,0,2013,8,29,19229
535915,39,3,740,1,1,0,1,2014,8,6,24759
354484,124,3,560,1,1,0,1,2014,4,16,24838
272232,3,6,444,1,0,0,0,2013,9,7,21269
111938,933,4,802,1,0,0,0,2014,6,26,16917
151271,568,4,448,1,1,0,1,2013,8,15,16986
267041,606,1,830,1,1,0,0,2014,4,28,22886
209414,281,1,595,1,1,0,0,2015,3,16,23842
666595,950,1,695,1,1,0,1,2014,4,14,23862
273273,1050,4,448,1,0,0,0,2014,2,13,20130
331710,6,6,501,1,0,0,0,2013,6,22,22151
554994,907,4,896,1,1,0,0,2013,7,18,22492
39137,714,6,318,1,0,0,0,2013,4,27,15200
304605,615,6,1122,1,0,0,0,2014,6,21,17380
356177,869,5,811,1,1,0,0,2014,7,4,21906
233640,783,2,731,1,1,0,0,2015,1,6,26968
286183,1091,1,652,1,0,0,0,2015,2,23,20179
379557,852,1,609,1,0,0,0,2013,9,16,18579
256391,1014,7,0,0,0,0,0,2014,12,7,102
220903,398,1,523,1,0,0,0,2013,11,11,21841
171923,546,7,0,0,0,0,0,2015,7,12,146
90144,1111,2,485,1,0,0,0,2013,10,1,21179
550267,691,7,0,0,0,0,0,2014,6,1,158
548110,413,1,1170,1,1,0,0,2015,5,18,22958
632449,1001,4,713,1,1,0,0,2015,5,7,24990
161778,835,2,528,1,0,0,1,2015,7,21,24908
475398,442,7,0,0,0,0,0,2015,2,15,0
104267,141,5,608,1,1,0,0,2014,2,21,23188
674588,634,7,0,0,0,0,0,2013,12,29,4
332668,346,3,480,1,0,0,0,2014,1,29,24500
483146,499,7,0,0,0,0,0,2013,8,11,191
520084,722,1,0,0,0,1,0,2015,5,25,155
494589,569,2,654,1,0,0,0,2014,8,26,16673
293208,927,4,903,1,1,0,0,2015,1,29,18621
116680,815,1,1102,1,1,0,0,2014,2,17,26756
560459,170,5,514,1,1,0,0,2013,10,11,25361
305517,631,6,585,1,0,0,0,2015,4,25,18405
580696,577,5,851,1,1,0,0,2013,12,20,24147
599357,334,4,545,1,1,0,1,2014,10,9,19707
386666,232,6,255,1,0,0,0,2015,1,3,25984
158867,916,4,0,0,0,3,1,2014,12,25,65
44803,434,2,584,1,0,0,0,2015,1,20,19992
52690,982,1,992,1,1,0,0,2013,11,18,22666
113050,313,4,681,1,0,0,0,2015,5,28,21518
552569,409,2,472,1,0,0,1,2014,8,12,19804
586426,797,4,383,1,1,0,0,2013,11,7,26024
636570,126,6,426,1,0,0,0,2015,2,14,22205
23595,510,3,863,1,1,0,0,2015,1,7,24632
470304,62,2,718,1,0,0,0,2014,10,28,27875
260457,1074,3,585,1,1,0,0,2014,3,5,21009
227284,867,5,485,1,1,0,0,2015,5,22,22612
37596,684,6,796,1,0,0,0,2015,6,6,20094
569405,293,2,1035,1,1,0,0,2015,4,14,23642
273251,59,4,582,1,1,0,0,2014,1,23,33362
112970,337,6,544,1,0,0,0,2014,12,20,27369
638365,554,6,403,1,0,0,0,2013,6,8,21708
562391,904,6,501,1,0,0,0,2015,4,25,24123
272458,734,1,713,1,1,0,0,2015,4,13,17489
212027,334,6,510,1,0,0,0,2015,7,18,17872
